"","metrics","coeff","formatMpfr.p.val.","formatMpfr.p.adj."
"SMT_mc.SMT_mc.smt_mc_intra_CINGR","SMT_mc.SMT_mc.smt_mc_intra_CINGR",0.0224949760814113,"7.7651902391981024291616794567515712784745019346308160900626185e-6","0.0065227598009264060404958107436693"
"SMT_mc.SMT_mc.smt_mc_extramd_ATRR","SMT_mc.SMT_mc.smt_mc_extramd_ATRR",0.044235020014982,"2.2172463769740199667654626035384836773426099149126209205055719e-18","1.8624869566581767720829885869729e-15"
"SMT_mc.SMT_mc.smt_mc_extramd_CSTR","SMT_mc.SMT_mc.smt_mc_extramd_CSTR",0.0446007760328763,"2.0205976356762669185550191769027148643578811097953568818239533e-19","1.6973020139680642115862161085986e-16"
"SMT_mc.SMT_mc.smt_mc_extramd_CGR","SMT_mc.SMT_mc.smt_mc_extramd_CGR",0.137046082995389,"5.0009452429302851504204844326128096170676493543432791203126276e-164","4.2007940040614395263532069233962e-161"
"SMT_mc.SMT_mc.smt_mc_extramd_IFOFR","SMT_mc.SMT_mc.smt_mc_extramd_IFOFR",0.0451168754181784,"4.9181121486737806630111979069483706572520665950495140985177343e-22","4.1312142048859757569294062418368e-19"
"SMT_mc.SMT_mc.smt_mc_extramd_ILFR","SMT_mc.SMT_mc.smt_mc_extramd_ILFR",0.0349658854331785,"1.2877835288963621142614948606371143072384271530724567035783066e-12","1.0817381642729441759796556829353e-9"
"SMT_mc.SMT_mc.smt_mc_extramd_SLFR","SMT_mc.SMT_mc.smt_mc_extramd_SLFR",0.0886266172870025,"3.6758916882383085749202061990741319679762612455541050294225066e-78","3.0877490181201792029329732072226e-75"
"SMT_mc.SMT_mc.smt_mc_extramd_UFR","SMT_mc.SMT_mc.smt_mc_extramd_UFR",0.0138732931400664,"0.0063211859199786806837789644185172441904301695051241147393151873","5.3097961727820917743743301115540"
"SMT_mc.SMT_mc.smt_mc_extramd_SLTFR","SMT_mc.SMT_mc.smt_mc_extramd_SLTFR",-0.103174702485403,"8.3261674892279614978951310808746957763676233877847822655332637e-103","6.9939806909514876582319101079341e-100"
"SMT_mc.SMT_mc.smt_mc_extramd_CorticospinaltractR","SMT_mc.SMT_mc.smt_mc_extramd_CorticospinaltractR",0.0171019501354291,"0.00079467806065134768993520226281633470362364802394958219549123645","0.66752957094713205954556990076549"
"SMT_mc.SMT_mc.smt_mc_extramd_MediallemniscusR","SMT_mc.SMT_mc.smt_mc_extramd_MediallemniscusR",-0.00182233594874959,"0.72053734222604521476259870807453362299881984986534116784209443","605.25136746987798040058291478237"
"SMT_mc.SMT_mc.smt_mc_extramd_InferiorcerebellarpeduncleR","SMT_mc.SMT_mc.smt_mc_extramd_InferiorcerebellarpeduncleR",0.124792852679425,"1.0854075060638657715875382965774057463212768802851704696683804e-136","9.1174230509364724813353216912542e-134"
"SMT_mc.SMT_mc.smt_mc_extramd_SuperiorcerebellarpeduncleR","SMT_mc.SMT_mc.smt_mc_extramd_SuperiorcerebellarpeduncleR",0.0023937412002469,"0.63725794267384018901805194614222797540912112524120738435912250","535.29667184602575877516363475933"
"SMT_mc.SMT_mc.smt_mc_extramd_CerebralpeduncleR","SMT_mc.SMT_mc.smt_mc_extramd_CerebralpeduncleR",-0.0552866699938744,"9.3722021625121586982484227996761506940736568517588853688909681e-29","7.8726498165102133065286751517278e-26"
"SMT_mc.SMT_mc.smt_mc_extramd_AnteriorlimbofinternalcapsuleR","SMT_mc.SMT_mc.smt_mc_extramd_AnteriorlimbofinternalcapsuleR",0.104834595313894,"1.5232943231866635107607113852761235573100478855847936266454491e-96","1.2795672314767973490389975636313e-93"
"SMT_mc.SMT_mc.smt_mc_extramd_.PosteriorlimbofinternalcapsuleR","SMT_mc.SMT_mc.smt_mc_extramd_.PosteriorlimbofinternalcapsuleR",0.0429793948061864,"1.4168920471416396288198588283803104073835992228381282093140889e-17","1.1901893195989772882086814158397e-14"
"SMT_mc.SMT_mc.smt_mc_extramd_RetrolenticularpartofinternalcapsuleR","SMT_mc.SMT_mc.smt_mc_extramd_RetrolenticularpartofinternalcapsuleR",0.082386113092731,"2.5366045156539897630000305906245516220459269085486870844007179e-60","2.1307477931493514009200256961240e-57"
"SMT_mc.SMT_mc.smt_mc_extramd_AnteriorcoronaradiataR","SMT_mc.SMT_mc.smt_mc_extramd_AnteriorcoronaradiataR",0.0577818354729442,"4.6216112270044345685194281509426009574881021860658222331164040e-30","3.8821534306837250375563196467914e-27"
"SMT_mc.SMT_mc.smt_mc_extramd_SuperiorcoronaradiataR","SMT_mc.SMT_mc.smt_mc_extramd_SuperiorcoronaradiataR",0.0764471529267839,"2.2847444982397546128618553513357775223028660446515962981897305e-51","1.9191853785213938748039584951213e-48"
"SMT_mc.SMT_mc.smt_mc_extramd_PosteriorcoronaradiataR","SMT_mc.SMT_mc.smt_mc_extramd_PosteriorcoronaradiataR",0.0915643463518203,"3.3110732746306695120610751297189162454859421422113018533397758e-74","2.7813015506897623901313031089642e-71"
"SMT_mc.SMT_mc.smt_mc_extramd_PosteriorthalamicradiationR","SMT_mc.SMT_mc.smt_mc_extramd_PosteriorthalamicradiationR",-0.00508017198880103,"0.29536751652741130701179106679616931266991080388392190744137058","248.10871388302549788990449610882"
"SMT_mc.SMT_mc.smt_mc_extramd_SagittalstratumR","SMT_mc.SMT_mc.smt_mc_extramd_SagittalstratumR",0.0269076139395056,"2.5655636272615896797888794585756963784884514977556905120530200e-8","2.1550734468997353310226587452035e-5"
"SMT_mc.SMT_mc.smt_mc_extramd_ExternalcapsuleR","SMT_mc.SMT_mc.smt_mc_extramd_ExternalcapsuleR",0.0560352587801254,"1.8006733863344428560824721648761610088869306585433708744636852e-28","1.5125656445209319991092766184963e-25"
"SMT_mc.SMT_mc.smt_mc_extramd_CingulumcingulategyrusR","SMT_mc.SMT_mc.smt_mc_extramd_CingulumcingulategyrusR",0.0748155781008098,"3.1228774106363772728515817076631303644476799385557501235177719e-49","2.6232170249345569091953286344365e-46"
"SMT_mc.SMT_mc.smt_mc_extramd_CingulumhippocampusR","SMT_mc.SMT_mc.smt_mc_extramd_CingulumhippocampusR",0.0678021799526986,"1.2975650907107093569611150255554950358743741517501048858202898e-40","1.0899546761969958598473366214669e-37"
"SMT_mc.SMT_mc.smt_mc_extramd_Fornix_StriaterminalisR","SMT_mc.SMT_mc.smt_mc_extramd_Fornix_StriaterminalisR",0.165340832226835,"4.2749445734482853061068481601241374424837515777703930302913308e-244","3.5909534416965596571297524545058e-241"
"SMT_mc.SMT_mc.smt_mc_extramd_SuperiorlongitudinalfasciculusR","SMT_mc.SMT_mc.smt_mc_extramd_SuperiorlongitudinalfasciculusR",0.0623897146454767,"4.9294843022897231547044455785883454806774507759630900331025237e-38","4.1407668139233674499517342860130e-35"
"SMT_mc.SMT_mc.smt_mc_extramd_SuperiorfrontooccipitalfasciculusR","SMT_mc.SMT_mc.smt_mc_extramd_SuperiorfrontooccipitalfasciculusR",0.149197490995681,"3.3019995998925443049179208986610480519391222269224714199139993e-193","2.7736796639097372161310535548754e-190"
"SMT_mc.SMT_mc.smt_mc_extramd_UncinatefasciculusR","SMT_mc.SMT_mc.smt_mc_extramd_UncinatefasciculusR",0.0232972363955575,"4.3827019619698340349980924507679190687304259556372069778635407e-6","0.0036814696480546605893983976586461"
"SMT_mc.SMT_mc.smt_mc_extramd_TapetumR","SMT_mc.SMT_mc.smt_mc_extramd_TapetumR",0.0517697680400045,"2.4241307360240564135627825578863336037611998449763829539589016e-24","2.0362698182602073873927373486241e-21"
"SMT_mc.SMT_mc.smt_mc_extramd_CINGR","SMT_mc.SMT_mc.smt_mc_extramd_CINGR",0.0830577213961606,"5.1384013607038851250632126029350027989990734136818255947166323e-61","4.3162571429912635050530985864632e-58"
"SMT_mc.SMT_mc.smt_mc_extratrans_ATRR","SMT_mc.SMT_mc.smt_mc_extratrans_ATRR",0.0371065506579049,"3.2881479075278099982089807836791040350149326253255938099575009e-13","2.7620442423233603984955438582915e-10"
"SMT_mc.SMT_mc.smt_mc_extratrans_CSTR","SMT_mc.SMT_mc.smt_mc_extratrans_CSTR",-0.126594390819554,"1.7362157079831704062364795707188840561472027138542998503974157e-139","1.4584211947058631412386428394032e-136"
"SMT_mc.SMT_mc.smt_mc_extratrans_CGR","SMT_mc.SMT_mc.smt_mc_extratrans_CGR",0.071787424768073,"3.0687000390721549213733548201233219517008496871778504692550811e-45","2.5777080328206101339536180489036e-42"
"SMT_mc.SMT_mc.smt_mc_extratrans_IFOFR","SMT_mc.SMT_mc.smt_mc_extratrans_IFOFR",0.0501411282299093,"1.7076933977079106160948174010298211208456885699007921128185391e-23","1.4344624540746449175196466168659e-20"
"SMT_mc.SMT_mc.smt_mc_extratrans_ILFR","SMT_mc.SMT_mc.smt_mc_extratrans_ILFR",0.00870081206981541,"0.086365163162450222207233977416330305073441993918217195449822453","72.546737056458186654076541029764"
"SMT_mc.SMT_mc.smt_mc_extratrans_SLFR","SMT_mc.SMT_mc.smt_mc_extratrans_SLFR",0.0377365456891814,"1.2150628913527020958603292322223059273481469321717686547538193e-13","1.0206528287362697605226765550665e-10"
"SMT_mc.SMT_mc.smt_mc_extratrans_UFR","SMT_mc.SMT_mc.smt_mc_extratrans_UFR",-0.131676158942955,"9.4367170503003825288016429496068077080222798061699919119333501e-153","7.9268423222523213241933800776714e-150"
"SMT_mc.SMT_mc.smt_mc_extratrans_SLTFR","SMT_mc.SMT_mc.smt_mc_extratrans_SLTFR",0.0203456521742156,"6.5342077069144273767109899014699969561346985876038087814150789e-5","0.054887344738081189964372315172370"
"SMT_mc.SMT_mc.smt_mc_extratrans_CorticospinaltractR","SMT_mc.SMT_mc.smt_mc_extratrans_CorticospinaltractR",0.00265876478873177,"0.60063567916198939452402431408655918705116139777780760665179392","504.53397049607109140018042383256"
"SMT_mc.SMT_mc.smt_mc_extratrans_MediallemniscusR","SMT_mc.SMT_mc.smt_mc_extratrans_MediallemniscusR",-0.0135939524915564,"0.0076391123381709491441885599222520833632831488655143707216032095","6.4168543640635972811183903346898"
"SMT_mc.SMT_mc.smt_mc_extratrans_InferiorcerebellarpeduncleR","SMT_mc.SMT_mc.smt_mc_extratrans_InferiorcerebellarpeduncleR",0.130944010492845,"2.0417375678638343419018207957507578524968291529860094499037689e-150","1.7150595570056208471975294684311e-147"
"SMT_mc.SMT_mc.smt_mc_extratrans_SuperiorcerebellarpeduncleR","SMT_mc.SMT_mc.smt_mc_extratrans_SuperiorcerebellarpeduncleR",-0.0023780204687207,"0.63982876883733296309193531531120710097176108069036367448141584","537.45616582335968899722566486152"
"SMT_mc.SMT_mc.smt_mc_extratrans_CerebralpeduncleR","SMT_mc.SMT_mc.smt_mc_extratrans_CerebralpeduncleR",-0.197375495766642,"1.9036027241456050725513901320602263151559701025569271431869399e-346","1.5990262882823082609431677109301e-343"
"SMT_mc.SMT_mc.smt_mc_extratrans_AnteriorlimbofinternalcapsuleR","SMT_mc.SMT_mc.smt_mc_extratrans_AnteriorlimbofinternalcapsuleR",0.0871982212729386,"9.5567804448113408894072572141702695747800778134712770928496698e-67","8.0276955736415263471020960599075e-64"
"SMT_mc.SMT_mc.smt_mc_extratrans_.PosteriorlimbofinternalcapsuleR","SMT_mc.SMT_mc.smt_mc_extratrans_.PosteriorlimbofinternalcapsuleR",-0.095583351996146,"8.0232742707093886430650172376148495620413082075624700913496475e-80","6.7395503873958864601746144795973e-77"
"SMT_mc.SMT_mc.smt_mc_extratrans_RetrolenticularpartofinternalcapsuleR","SMT_mc.SMT_mc.smt_mc_extratrans_RetrolenticularpartofinternalcapsuleR",0.0671054327323351,"2.3767153572680495850181230156686461019739120758274690251427473e-40","1.9964409001051616514152233331620e-37"
"SMT_mc.SMT_mc.smt_mc_extratrans_AnteriorcoronaradiataR","SMT_mc.SMT_mc.smt_mc_extratrans_AnteriorcoronaradiataR",0.0641621540810002,"1.6369876992728304773839777755500604809598235659441135018005809e-36","1.3750696673891776010025413314624e-33"
"SMT_mc.SMT_mc.smt_mc_extratrans_SuperiorcoronaradiataR","SMT_mc.SMT_mc.smt_mc_extratrans_SuperiorcoronaradiataR",0.0607998567313578,"6.6128357976065473571599801824863720612205267759373989011178636e-33","5.5547820699894997800143833532881e-30"
"SMT_mc.SMT_mc.smt_mc_extratrans_PosteriorcoronaradiataR","SMT_mc.SMT_mc.smt_mc_extratrans_PosteriorcoronaradiataR",0.104948932118928,"1.4484666491476736823932636333743603327411508924434547512516550e-95","1.2167119852840458932103414520340e-92"
"SMT_mc.SMT_mc.smt_mc_extratrans_PosteriorthalamicradiationR","SMT_mc.SMT_mc.smt_mc_extratrans_PosteriorthalamicradiationR",0.0781401628418652,"2.3406762008880856790162668408664819878558142240890633458091859e-53","1.9661680087459919703736641463283e-50"
"SMT_mc.SMT_mc.smt_mc_extratrans_SagittalstratumR","SMT_mc.SMT_mc.smt_mc_extratrans_SagittalstratumR",0.0241312275556635,"1.9779698060307849292891587175474320650295221792333465572632204e-6","0.0016614946370658593406028933227403"
"SMT_mc.SMT_mc.smt_mc_extratrans_ExternalcapsuleR","SMT_mc.SMT_mc.smt_mc_extratrans_ExternalcapsuleR",0.0893484024806958,"2.1525103577702468806874765890122666873609446090474083116729709e-69","1.8081087005270073797774803347701e-66"
"SMT_mc.SMT_mc.smt_mc_extratrans_CingulumcingulategyrusR","SMT_mc.SMT_mc.smt_mc_extratrans_CingulumcingulategyrusR",-0.0698571402050535,"4.8646490282035275317221205410877659599931222250807070088694648e-43","4.0863051836909631266465812545146e-40"
"SMT_mc.SMT_mc.smt_mc_extratrans_CingulumhippocampusR","SMT_mc.SMT_mc.smt_mc_extratrans_CingulumhippocampusR",0.0641173075858559,"1.9743111107899327397282580755969425305650083262286769782284853e-36","1.6584213330635435013717367835020e-33"
"SMT_mc.SMT_mc.smt_mc_extratrans_Fornix_StriaterminalisR","SMT_mc.SMT_mc.smt_mc_extratrans_Fornix_StriaterminalisR",0.143234823693248,"5.4901169227093450356257332469820417156332849039330623551157284e-180","4.6116982150758498299256159274667e-177"
"SMT_mc.SMT_mc.smt_mc_extratrans_SuperiorlongitudinalfasciculusR","SMT_mc.SMT_mc.smt_mc_extratrans_SuperiorlongitudinalfasciculusR",-0.000764757491210177,"0.88062211700216640009105317197591725721660324685839036588909425","739.72257828181977607648466445939"
"SMT_mc.SMT_mc.smt_mc_extratrans_SuperiorfrontooccipitalfasciculusR","SMT_mc.SMT_mc.smt_mc_extratrans_SuperiorfrontooccipitalfasciculusR",0.108347811535351,"6.5941950147285935554999585919536479111500585130941001947813027e-102","5.5391238123720185866199652172429e-99"
"SMT_mc.SMT_mc.smt_mc_extratrans_UncinatefasciculusR","SMT_mc.SMT_mc.smt_mc_extratrans_UncinatefasciculusR",0.043242116078191,"2.0871201332430041068593307204390500721066484607205140763118776e-17","1.7531809119241234497618378051695e-14"
"SMT_mc.SMT_mc.smt_mc_extratrans_TapetumR","SMT_mc.SMT_mc.smt_mc_extratrans_TapetumR",0.0785827843989065,"5.9694029737827185357348732498859634969437752971208201440967821e-54","5.0142984979774835700172935299053e-51"
"SMT_mc.SMT_mc.smt_mc_extratrans_CINGR","SMT_mc.SMT_mc.smt_mc_extratrans_CINGR",0.0508234113327572,"1.6240785537899610094679818759529493463290268941547279691379355e-23","1.3642259851835672479531047758001e-20"
"SMT_mc.SMT_mc.smt_mc_diff_ATRR","SMT_mc.SMT_mc.smt_mc_diff_ATRR",0.0110920633067811,"0.028100607907376708929622353239635496751112698356720196124421504","23.604510642196435500882776721285"
"SMT_mc.SMT_mc.smt_mc_diff_CSTR","SMT_mc.SMT_mc.smt_mc_diff_CSTR",-0.0413213062804665,"8.9403598555818099833031277678814406099078596196220486501378659e-17","7.5099022786887203859746273250176e-14"
"SMT_mc.SMT_mc.smt_mc_diff_CGR","SMT_mc.SMT_mc.smt_mc_diff_CGR",-0.0105801629963171,"0.034568078314880317181973819704014853589768931266742659175867102","29.037185784499466432858008551383"
"SMT_mc.SMT_mc.smt_mc_diff_IFOFR","SMT_mc.SMT_mc.smt_mc_diff_IFOFR",0.034324371366839,"3.8182105669392124219699325560950395036628455814751647931200106e-14","3.2072968762289384344547433471197e-11"
"SMT_mc.SMT_mc.smt_mc_diff_ILFR","SMT_mc.SMT_mc.smt_mc_diff_ILFR",0.0310080683099532,"5.8167624231396758533826123446058682559616989695552683985819412e-10","4.8860804354373277168413943694661e-7"
"SMT_mc.SMT_mc.smt_mc_diff_SLFR","SMT_mc.SMT_mc.smt_mc_diff_SLFR",0.0839295992276415,"4.3517089266983071828859679455925316275056585916292812426590935e-78","3.6554354984265780336242130742975e-75"
"SMT_mc.SMT_mc.smt_mc_diff_UFR","SMT_mc.SMT_mc.smt_mc_diff_UFR",0.0314202053898265,"5.0840006839106803962568650720323397991015997151500598769942549e-10","4.2705605744849715328557666605073e-7"
"SMT_mc.SMT_mc.smt_mc_diff_SLTFR","SMT_mc.SMT_mc.smt_mc_diff_SLTFR",-0.113999922482814,"2.4206621502976726339788446089935648999756698187839761191813375e-139","2.0333562062500450125422294715553e-136"
"SMT_mc.SMT_mc.smt_mc_diff_CorticospinaltractR","SMT_mc.SMT_mc.smt_mc_diff_CorticospinaltractR",0.0146549657137902,"0.0040091730671075090499432317316189005884215023972245759563865802","3.3677053763703076019523146545614"
"SMT_mc.SMT_mc.smt_mc_diff_MediallemniscusR","SMT_mc.SMT_mc.smt_mc_diff_MediallemniscusR",-0.0103035951257482,"0.043129415110053342607367439288775323611171640268008466597659422","36.228708692444807790188649002565"
"SMT_mc.SMT_mc.smt_mc_diff_InferiorcerebellarpeduncleR","SMT_mc.SMT_mc.smt_mc_diff_InferiorcerebellarpeduncleR",0.0391884784998367,"1.0213297886305187680440164356218884203654104677784512062792199e-14","8.5791702244963576515697380592249e-12"
"SMT_mc.SMT_mc.smt_mc_diff_SuperiorcerebellarpeduncleR","SMT_mc.SMT_mc.smt_mc_diff_SuperiorcerebellarpeduncleR",0.0260901796390831,"3.0322491174850672347087232755076224210801286941122994992835821e-7","0.00025470892586874564771553275514279"
"SMT_mc.SMT_mc.smt_mc_diff_CerebralpeduncleR","SMT_mc.SMT_mc.smt_mc_diff_CerebralpeduncleR",-0.0260047451423044,"3.0163013268444851535174615462183800146917538706673776483313655e-7","0.00025336931145493675289546676988225"
"SMT_mc.SMT_mc.smt_mc_diff_AnteriorlimbofinternalcapsuleR","SMT_mc.SMT_mc.smt_mc_diff_AnteriorlimbofinternalcapsuleR",0.0420802090690003,"1.0525772457514259922154466597881598471725016115751864829927529e-16","8.8416488643119783346097519422191e-14"
"SMT_mc.SMT_mc.smt_mc_diff_.PosteriorlimbofinternalcapsuleR","SMT_mc.SMT_mc.smt_mc_diff_.PosteriorlimbofinternalcapsuleR",0.00208307655175468,"0.68109832434531587443182477578088724972481073822307184728459051","572.12259245006533452273281165556"
"SMT_mc.SMT_mc.smt_mc_diff_RetrolenticularpartofinternalcapsuleR","SMT_mc.SMT_mc.smt_mc_diff_RetrolenticularpartofinternalcapsuleR",0.0275174698848402,"6.4252131818962157619577278629643859455299769281850198029159644e-8","5.3971790727928212400444914048911e-5"
"SMT_mc.SMT_mc.smt_mc_diff_AnteriorcoronaradiataR","SMT_mc.SMT_mc.smt_mc_diff_AnteriorcoronaradiataR",-0.0252505015544138,"6.7121719312565549273085114192039140722535763312006825314476083e-7","0.00056382244222555061389391495921295"
"SMT_mc.SMT_mc.smt_mc_diff_SuperiorcoronaradiataR","SMT_mc.SMT_mc.smt_mc_diff_SuperiorcoronaradiataR",0.0488916247660339,"2.0436699124574287037329949212790210376301078847610391898134556e-22","1.7166827264642401111357157338738e-19"
"SMT_mc.SMT_mc.smt_mc_diff_PosteriorcoronaradiataR","SMT_mc.SMT_mc.smt_mc_diff_PosteriorcoronaradiataR",0.00874871423084378,"0.082471771143062749344552926120073304027669384022503967437930917","69.276287760172709449424457940899"
"SMT_mc.SMT_mc.smt_mc_diff_PosteriorthalamicradiationR","SMT_mc.SMT_mc.smt_mc_diff_PosteriorthalamicradiationR",-0.0521893818048763,"5.1565244660907967242218159546325589557372217327641897892736337e-34","4.3314805515162692483463254018908e-31"
"SMT_mc.SMT_mc.smt_mc_diff_SagittalstratumR","SMT_mc.SMT_mc.smt_mc_diff_SagittalstratumR",0.0218340255065144,"3.4668652939237451380185570388642007972028101111347462555763140e-6","0.0029121668468959459159355879126465"
"SMT_mc.SMT_mc.smt_mc_diff_ExternalcapsuleR","SMT_mc.SMT_mc.smt_mc_diff_ExternalcapsuleR",0.018020618078883,"0.00036930303598415161000314460478121403210975251610010179483899133","0.31021455022668735240264146801611"
"SMT_mc.SMT_mc.smt_mc_diff_CingulumcingulategyrusR","SMT_mc.SMT_mc.smt_mc_diff_CingulumcingulategyrusR",-0.00776110029020829,"0.12226842674296334381842139677113319389487413476440381430245608","102.70547846408920880747397328780"
"SMT_mc.SMT_mc.smt_mc_diff_CingulumhippocampusR","SMT_mc.SMT_mc.smt_mc_diff_CingulumhippocampusR",0.0516041322763633,"3.3532611396836999914767417699916163961803073990276561148040541e-24","2.8167393573343079928404630867932e-21"
"SMT_mc.SMT_mc.smt_mc_diff_Fornix_StriaterminalisR","SMT_mc.SMT_mc.smt_mc_diff_Fornix_StriaterminalisR",0.0820882380947794,"3.5632120860709244351693121582384294067288092549973470356650292e-59","2.9930981522995765255422222129199e-56"
"SMT_mc.SMT_mc.smt_mc_diff_SuperiorlongitudinalfasciculusR","SMT_mc.SMT_mc.smt_mc_diff_SuperiorlongitudinalfasciculusR",0.0735180150373739,"3.4432605021846590265738153322182167320529876645949292791119740e-56","2.8923388218351135823220048790648e-53"
"SMT_mc.SMT_mc.smt_mc_diff_SuperiorfrontooccipitalfasciculusR","SMT_mc.SMT_mc.smt_mc_diff_SuperiorfrontooccipitalfasciculusR",-0.0225733318602148,"9.3697054718301299882677574729249414375920489056378294572708926e-6","0.0078705525963373091901449162772630"
"SMT_mc.SMT_mc.smt_mc_diff_UncinatefasciculusR","SMT_mc.SMT_mc.smt_mc_diff_UncinatefasciculusR",0.0063197710308195,"0.21272038405341116349363418836301506247520927566112604443360404","178.68512260486537733465271822501"
"SMT_mc.SMT_mc.smt_mc_diff_TapetumR","SMT_mc.SMT_mc.smt_mc_diff_TapetumR",-0.00796164493902547,"0.11787127013838103044756269537327029627206718792569105522782382","99.011866916240065575952664113586"
"SMT_mc.SMT_mc.smt_mc_diff_CINGR","SMT_mc.SMT_mc.smt_mc_diff_CINGR",0.0166651480846938,"0.00084302361810730701440936207636350889295794639289161395158648754","0.70813983921013789210386414414556"
"WMTI.WMTI.axEAD_ATRR","WMTI.WMTI.axEAD_ATRR",0.0486052206214365,"9.2051244684097881844630429764917741786648814522352252399799853e-22","7.7323045534642220749489561002563e-19"
"WMTI.WMTI.axEAD_CSTR","WMTI.WMTI.axEAD_CSTR",-0.0076377526215962,"0.13347118467008989641073618618633153807313051827351382912655762","112.11579512287551298501839639652"
"WMTI.WMTI.axEAD_CGR","WMTI.WMTI.axEAD_CGR",0.0143004742516131,"0.0048303709400409487797286567403651679430478690829703403458227631","4.0575115896343969749720716619045"
"WMTI.WMTI.axEAD_IFOFR","WMTI.WMTI.axEAD_IFOFR",0.0858444526062075,"4.5521498039234298301712732186887542872629051927126306581892742e-68","3.8238058352956810573438695036982e-65"
"WMTI.WMTI.axEAD_ILFR","WMTI.WMTI.axEAD_ILFR",0.0145949294730172,"0.0032197030378052842135859563182617892076434137828462403070533254","2.7045505517564387394122033073403"
"WMTI.WMTI.axEAD_SLFR","WMTI.WMTI.axEAD_SLFR",0.0475716922763026,"1.7139522361285200832742954610481040682053616843228604241893233e-21","1.4397198783479568699504081872798e-18"
"WMTI.WMTI.axEAD_UFR","WMTI.WMTI.axEAD_UFR",-0.0434686946333838,"9.1838717829836746992331583296959250774663889691913152475372785e-18","7.7144522977062867473558529969450e-15"
"WMTI.WMTI.axEAD_SLTFR","WMTI.WMTI.axEAD_SLTFR",-0.0546519542225697,"1.8141256542262817978214978840331879740328113129838122592153057e-29","1.5238655495500767101700582225886e-26"
"WMTI.WMTI.axEAD_CorticospinaltractR","WMTI.WMTI.axEAD_CorticospinaltractR",0.00699161237713142,"0.17033255797005204659657620537693938301439630496975261749309113","143.07934869484371914112401251661"
"WMTI.WMTI.axEAD_MediallemniscusR","WMTI.WMTI.axEAD_MediallemniscusR",0.0060069111596527,"0.23843417720699132591984569611554926467622716581662025374083414","200.28470885387271377267038473713"
"WMTI.WMTI.axEAD_InferiorcerebellarpeduncleR","WMTI.WMTI.axEAD_InferiorcerebellarpeduncleR",0.100167027324542,"2.3696850020135064415244267448551838800871348610135759007368450e-87","1.9905354016913454108805184656781e-84"
"WMTI.WMTI.axEAD_SuperiorcerebellarpeduncleR","WMTI.WMTI.axEAD_SuperiorcerebellarpeduncleR",0.0144821900057684,"0.0044797571218270190407112498644176004797184263920113483146257466","3.7629959823346959941974498861094"
"WMTI.WMTI.axEAD_CerebralpeduncleR","WMTI.WMTI.axEAD_CerebralpeduncleR",0.0423127796702506,"7.7105930631458245595074914730923796721157386908965057295912859e-17","6.4768981730424926299862928373980e-14"
"WMTI.WMTI.axEAD_AnteriorlimbofinternalcapsuleR","WMTI.WMTI.axEAD_AnteriorlimbofinternalcapsuleR",0.039660340220525,"3.1266102553344077129492198456087141225259815140840807303393545e-15","2.6263526144809024788773446703117e-12"
"WMTI.WMTI.axEAD_.PosteriorlimbofinternalcapsuleR","WMTI.WMTI.axEAD_.PosteriorlimbofinternalcapsuleR",0.0463323284228953,"7.1974565559181008450305140981763018033862923187751061666068256e-20","6.0458635069712047098256318424645e-17"
"WMTI.WMTI.axEAD_RetrolenticularpartofinternalcapsuleR","WMTI.WMTI.axEAD_RetrolenticularpartofinternalcapsuleR",0.0217554387078801,"1.9649475016651283462368646501567050717021261326965543484742618e-5","0.016505559013987078108389663061311"
"WMTI.WMTI.axEAD_AnteriorcoronaradiataR","WMTI.WMTI.axEAD_AnteriorcoronaradiataR",0.0151884933135956,"0.0028334422490566976422498642352803108300291614834140509003741770","2.3800914892076260194898859576339"
"WMTI.WMTI.axEAD_SuperiorcoronaradiataR","WMTI.WMTI.axEAD_SuperiorcoronaradiataR",0.0396494178657453,"6.3562246556414736758962889893203080904874831498822458546423675e-15","5.3392287107388378877528827510313e-12"
"WMTI.WMTI.axEAD_PosteriorcoronaradiataR","WMTI.WMTI.axEAD_PosteriorcoronaradiataR",0.117768662203435,"1.6415043967051280729494903702462969088277473917274507428879297e-121","1.3788636932323075812775719110063e-118"
"WMTI.WMTI.axEAD_PosteriorthalamicradiationR","WMTI.WMTI.axEAD_PosteriorthalamicradiationR",0.0286507329817705,"1.7372696149304355496305844205495773247475763015121752369612263e-8","1.4593064765415658616896909132614e-5"
"WMTI.WMTI.axEAD_SagittalstratumR","WMTI.WMTI.axEAD_SagittalstratumR",0.0310371561008037,"2.7067353856624774011345646238742661802393545231153153416794738e-10","2.2736577239564810169530342840538e-7"
"WMTI.WMTI.axEAD_ExternalcapsuleR","WMTI.WMTI.axEAD_ExternalcapsuleR",0.0370449842235035,"2.5514968751018019896183536397749279220020389049401146879470518e-13","2.1432573750855136712794170574110e-10"
"WMTI.WMTI.axEAD_CingulumcingulategyrusR","WMTI.WMTI.axEAD_CingulumcingulategyrusR",-0.0430525806173007,"2.0061169699328724791451133121224403278502660750294718126109478e-17","1.6851382547436128824818951821829e-14"
"WMTI.WMTI.axEAD_CingulumhippocampusR","WMTI.WMTI.axEAD_CingulumhippocampusR",0.0363594619510985,"9.3999452877043689458202726235249537113020665691162080171753705e-13","7.8959540416716699144890290037634e-10"
